"Albert (Albert Howard)Blumenthal [Democratic] 1973 Campaign Ad ""Mayor makes it work""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/7LXtXJ0YAjA/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/7LXtXJ0YAjA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Albert (Albert Howard)Blumenthal [Democratic] 1973 Campaign Ad &quot;Mayor makes it work&quot;""></iframe>"
"Robert Burren Morgan [Democratic] 1974 Campaign Ad ""Cost of Living""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/aZhLhEqqCdE/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/aZhLhEqqCdE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Robert Burren Morgan [Democratic] 1974 Campaign Ad &quot;Cost of Living&quot;""></iframe>"
"Howard Baker [Republican] 1980 Campaign Ad ""Platform/Education""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/ZGs7UlgxZRM/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/ZGs7UlgxZRM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Howard Baker [Republican] 1980 Campaign Ad &quot;Platform/Education&quot;""></iframe>"
"Dwight D. Eisenhower [Republican] 1952 Campaign Ad ""EAA - Mess in Washington""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/RJN3mWfv_q4/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/RJN3mWfv_q4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Dwight D. Eisenhower [Republican] 1952 Campaign Ad &quot;EAA - Mess in Washington&quot;""></iframe>"
Richard H. Austin [Democratic] 1969 Campaign Ad “A Better place to live”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/Fo5CgTHt-3s/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/Fo5CgTHt-3s?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Richard H. Austin [Democratic] 1969 Campaign Ad “A Better place to live”""></iframe>"
"Jimmy (James Earl) Carter [Democratic] 1976 Campaign Ad ""North East Energy""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/SPfUeFfns5M/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/SPfUeFfns5M?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Jimmy (James Earl) Carter [Democratic] 1976 Campaign Ad &quot;North East Energy&quot;""></iframe>"
1988 Jesse Jackson [Democratic] Ad titled “Fundraiser”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/T3wLknwYIK8/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/T3wLknwYIK8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""1988 Jesse Jackson [Democratic] Ad titled “Fundraiser”""></iframe>"
"Lee H. Hamilton [D-IN] 1994 Campaign Ad ""Spend Less""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/ptZoyh9PjNQ/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/ptZoyh9PjNQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Lee H. Hamilton [D-IN] 1994 Campaign Ad &quot;Spend Less&quot;""></iframe>"
"Howard Baker [Republican] 1980 Campaign Ad ""We Can""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/dvTl7_KUdfk/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/dvTl7_KUdfk?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Howard Baker [Republican] 1980 Campaign Ad &quot;We Can&quot;""></iframe>"
1981 Jim Florio [Democratic] Ad titled “Nightmare“,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/23vLMM_2dlM/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/23vLMM_2dlM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""1981 Jim Florio [Democratic] Ad titled “Nightmare“""></iframe>"
